municipio_x,nome_mesorregiao,magreza_acentuada_pct,obesidade_pct,ano,nome_uf,codigo_municipio_seis_digitos
SANDOVALINA,Presidente Prudente,1.68,9.5,2021,São Paulo,354550
SANTA ADELIA,São José do Rio Preto,5.85,16.59,2021,São Paulo,354560
SANTA ALBERTINA,São José do Rio Preto,0.0,4.46,2021,São Paulo,354570
SANTA BARBARA D'OESTE,Campinas,0.56,3.6,2021,São Paulo,354580
SANTA BRANCA,Vale do Paraíba Paulista,0.46,2.98,2021,São Paulo,354600
SANTA CLARA D'OESTE,São José do Rio Preto,0.76,3.82,2021,São Paulo,354610
SANTA CRUZ DA CONCEICAO,Piracicaba,5.0,20.0,2021,São Paulo,354620
SANTA CRUZ DA ESPERANCA,Ribeirão Preto,3.7,7.41,2021,São Paulo,354625
SANTA CRUZ DAS PALMEIRAS,Campinas,0.51,5.83,2021,São Paulo,354630
SANTA CRUZ DO RIO PARDO,Assis,0.26,3.84,2021,São Paulo,354640
SANTA ERNESTINA,Ribeirão Preto,0.0,0.0,2021,São Paulo,354650
SANTA FE DO SUL,São José do Rio Preto,0.45,7.69,2021,São Paulo,354660
SANTA GERTRUDES,Piracicaba,1.54,5.0,2021,São Paulo,354670
SANTA ISABEL,Metropolitana de São Paulo,1.66,6.01,2021,São Paulo,354680
SANTA LUCIA,Araraquara,0.0,0.0,2021,São Paulo,354690
SANTA MARIA DA SERRA,Piracicaba,3.92,9.8,2021,São Paulo,354700
SANTA MERCEDES,Presidente Prudente,2.23,4.47,2021,São Paulo,354710
SANTA RITA D'OESTE,São José do Rio Preto,0.0,1.28,2021,São Paulo,354740
SANTA RITA DO PASSA QUATRO,Ribeirão Preto,0.47,4.25,2021,São Paulo,354750
SANTA ROSA DE VITERBO,Ribeirão Preto,1.92,6.81,2021,São Paulo,354760
SANTA SALETE,São José do Rio Preto,1.72,3.45,2021,São Paulo,354765
SANTANA DA PONTE PENSA,São José do Rio Preto,3.57,19.64,2021,São Paulo,354720
SANTANA DE PARNAIBA,Metropolitana de São Paulo,1.37,4.81,2021,São Paulo,354730
SANTO ANASTACIO,Presidente Prudente,3.8,3.99,2021,São Paulo,354770
SANTO ANDRE,Metropolitana de São Paulo,2.17,5.75,2021,São Paulo,354780
SANTO ANTONIO DA ALEGRIA,Ribeirão Preto,1.89,4.55,2021,São Paulo,354790
SANTO ANTONIO DE POSSE,Campinas,2.72,5.63,2021,São Paulo,354800
SANTO ANTONIO DO ARACANGUA,Araçatuba,3.03,7.88,2021,São Paulo,354805
SANTO ANTONIO DO JARDIM,Campinas,2.44,2.44,2021,São Paulo,354810
SANTO ANTONIO DO PINHAL,Vale do Paraíba Paulista,0.39,5.47,2021,São Paulo,354820
SANTO EXPEDITO,Presidente Prudente,0.85,15.25,2021,São Paulo,354830
SANTOPOLIS DO AGUAPEI,Araçatuba,0.53,7.45,2021,São Paulo,354840
SANTOS,Metropolitana de São Paulo,1.46,5.76,2021,São Paulo,354850
SAO BENTO DO SAPUCAI,Vale do Paraíba Paulista,0.0,1.01,2021,São Paulo,354860
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,1.8,20.73,2021,São Paulo,354870
SAO CAETANO DO SUL,Metropolitana de São Paulo,0.41,4.96,2021,São Paulo,354880
SAO CARLOS,Araraquara,1.3,3.6,2021,São Paulo,354890
SAO FRANCISCO,São José do Rio Preto,1.16,6.98,2021,São Paulo,354900
SAO JOAO DA BOA VISTA,Campinas,1.57,4.22,2021,São Paulo,354910
SAO JOAO DAS DUAS PONTES,São José do Rio Preto,0.0,5.61,2021,São Paulo,354920
SAO JOAO DE IRACEMA,São José do Rio Preto,2.0,7.0,2021,São Paulo,354925
SAO JOAO DO PAU D'ALHO,Presidente Prudente,0.0,5.13,2021,São Paulo,354930
SAO JOAQUIM DA BARRA,Ribeirão Preto,1.38,5.63,2021,São Paulo,354940
SAO JOSE DA BELA VISTA,Ribeirão Preto,0.65,4.58,2021,São Paulo,354950
SAO JOSE DO BARREIRO,Vale do Paraíba Paulista,2.35,5.88,2021,São Paulo,354960
SAO JOSE DO RIO PARDO,Campinas,1.78,4.56,2021,São Paulo,354970
SAO JOSE DO RIO PRETO,São José do Rio Preto,1.67,5.5,2021,São Paulo,354980
SAO JOSE DOS CAMPOS,Vale do Paraíba Paulista,2.3,2.46,2021,São Paulo,354990
SAO LOURENCO DA SERRA,Metropolitana de São Paulo,3.68,13.16,2021,São Paulo,354995
SAO LUIS DO PARAITINGA,Vale do Paraíba Paulista,0.38,3.02,2021,São Paulo,355000
SAO MANUEL,Bauru,1.93,6.44,2021,São Paulo,355010
SAO MIGUEL ARCANJO,Macro Metropolitana Paulista,1.65,5.91,2021,São Paulo,355020
SAO PAULO,Metropolitana de São Paulo,1.36,4.36,2021,São Paulo,355030
SAO PEDRO,Piracicaba,4.49,10.11,2021,São Paulo,355040
SAO PEDRO DO TURVO,Assis,1.25,5.31,2021,São Paulo,355050
SAO ROQUE,Macro Metropolitana Paulista,1.43,3.57,2021,São Paulo,355060
SAO SEBASTIAO,Vale do Paraíba Paulista,2.01,6.4,2021,São Paulo,355070
SAO SEBASTIAO DA GRAMA,Campinas,1.02,5.08,2021,São Paulo,355080
SAO SIMAO,Ribeirão Preto,3.7,8.83,2021,São Paulo,355090
SAO VICENTE,Metropolitana de São Paulo,2.34,10.01,2021,São Paulo,355100
SARAPUI,Macro Metropolitana Paulista,0.0,3.51,2021,São Paulo,355110
SARUTAIA,Assis,0.0,10.78,2021,São Paulo,355120
SEBASTIANOPOLIS DO SUL,São José do Rio Preto,1.2,6.02,2021,São Paulo,355130
SERRA AZUL,Ribeirão Preto,3.35,4.47,2021,São Paulo,355140
SERRA NEGRA,Campinas,0.45,4.07,2021,São Paulo,355160
SERRANA,Ribeirão Preto,1.44,4.15,2021,São Paulo,355150
SERTAOZINHO,Ribeirão Preto,0.26,3.86,2021,São Paulo,355170
SETE BARRAS,Litoral Sul Paulista,4.2,6.62,2021,São Paulo,355180
SEVERINIA,São José do Rio Preto,4.44,15.32,2021,São Paulo,355190
SILVEIRAS,Vale do Paraíba Paulista,3.28,13.11,2021,São Paulo,355200
SOCORRO,Campinas,0.64,5.72,2021,São Paulo,355210
SOROCABA,Macro Metropolitana Paulista,1.24,4.45,2021,São Paulo,355220
SUD MENNUCCI,Araçatuba,0.86,5.76,2021,São Paulo,355230
SUMARE,Campinas,1.93,3.4,2021,São Paulo,355240
SUZANAPOLIS,Araçatuba,6.25,3.75,2021,São Paulo,355255
SUZANO,Metropolitana de São Paulo,0.83,4.72,2021,São Paulo,355250
TABAPUA,São José do Rio Preto,0.0,4.35,2021,São Paulo,355260
TABATINGA,Araraquara,6.29,12.58,2021,São Paulo,355270
TABOAO DA SERRA,Metropolitana de São Paulo,1.0,5.98,2021,São Paulo,355280
TACIBA,Presidente Prudente,3.37,7.21,2021,São Paulo,355290
TAGUAI,Assis,0.37,5.17,2021,São Paulo,355300
TAIACU,Ribeirão Preto,0.0,0.0,2021,São Paulo,355310
TAIUVA,Ribeirão Preto,4.33,5.91,2021,São Paulo,355320
TAMBAU,Campinas,0.62,6.64,2021,São Paulo,355330
TANABI,São José do Rio Preto,2.55,11.22,2021,São Paulo,355340
TAPIRAI,Macro Metropolitana Paulista,1.8,2.25,2021,São Paulo,355350
TAPIRATIBA,Campinas,1.08,6.22,2021,São Paulo,355360
TAQUARAL,Ribeirão Preto,2.35,8.24,2021,São Paulo,355365
TAQUARITINGA,Ribeirão Preto,5.73,11.46,2021,São Paulo,355370
TAQUARITUBA,Itapetininga,0.72,5.36,2021,São Paulo,355380
TAQUARIVAI,Itapetininga,1.0,5.0,2021,São Paulo,355385
TARABAI,Presidente Prudente,0.0,6.47,2021,São Paulo,355390
TARUMA,Assis,2.03,6.09,2021,São Paulo,355395
TATUI,Itapetininga,3.7,7.41,2021,São Paulo,355400
TAUBATE,Vale do Paraíba Paulista,3.12,7.27,2021,São Paulo,355410
TEJUPA,Assis,0.0,8.33,2021,São Paulo,355420
TEODORO SAMPAIO,Presidente Prudente,2.41,3.91,2021,São Paulo,355430
TERRA ROXA,Ribeirão Preto,0.0,18.75,2021,São Paulo,355440
TIETE,Piracicaba,1.58,3.15,2021,São Paulo,355450
TIMBURI,Assis,0.93,2.8,2021,São Paulo,355460
TORRE DE PEDRA,Itapetininga,0.0,0.0,2021,São Paulo,355465
TORRINHA,Piracicaba,1.72,3.88,2021,São Paulo,355470
TRABIJU,Araraquara,1.72,6.9,2021,São Paulo,355475
TREMEMBE,Vale do Paraíba Paulista,5.93,16.77,2021,São Paulo,355480
TRES FRONTEIRAS,São José do Rio Preto,0.46,1.84,2021,São Paulo,355490
TUIUTI,Macro Metropolitana Paulista,0.0,4.23,2021,São Paulo,355495
TUPA,Marília,1.27,4.25,2021,São Paulo,355500
TUPI PAULISTA,Presidente Prudente,3.86,4.72,2021,São Paulo,355510
TURIUBA,Araçatuba,0.0,7.14,2021,São Paulo,355520
TURMALINA,São José do Rio Preto,0.0,14.0,2021,São Paulo,355530
UBARANA,São José do Rio Preto,2.56,10.26,2021,São Paulo,355535
UBATUBA,Vale do Paraíba Paulista,2.61,6.95,2021,São Paulo,355540
UBIRAJARA,Bauru,1.59,6.88,2021,São Paulo,355550
UCHOA,São José do Rio Preto,1.63,6.52,2021,São Paulo,355560
UNIAO PAULISTA,São José do Rio Preto,0.0,3.7,2021,São Paulo,355570
URANIA,São José do Rio Preto,0.94,4.4,2021,São Paulo,355580
URU,Bauru,3.45,20.69,2021,São Paulo,355590
URUPES,São José do Rio Preto,0.24,6.49,2021,São Paulo,355600
VALENTIM GENTIL,São José do Rio Preto,3.13,6.25,2021,São Paulo,355610
VALINHOS,Campinas,2.46,4.92,2021,São Paulo,355620
VALPARAISO,Araçatuba,1.21,6.51,2021,São Paulo,355630
VARGEM,Macro Metropolitana Paulista,0.29,7.56,2021,São Paulo,355635
VARGEM GRANDE DO SUL,Campinas,0.89,3.77,2021,São Paulo,355640
VARGEM GRANDE PAULISTA,Metropolitana de São Paulo,1.0,3.63,2021,São Paulo,355645
VARZEA PAULISTA,Macro Metropolitana Paulista,7.88,7.34,2021,São Paulo,355650
VERA CRUZ,Marília,0.0,3.8,2021,São Paulo,355660
VINHEDO,Campinas,1.17,3.99,2021,São Paulo,355670
VIRADOURO,Ribeirão Preto,6.54,14.02,2021,São Paulo,355680
VISTA ALEGRE DO ALTO,Ribeirão Preto,0.0,27.91,2021,São Paulo,355690
VITORIA BRASIL,São José do Rio Preto,0.0,0.0,2021,São Paulo,355695
VOTORANTIM,Macro Metropolitana Paulista,1.43,4.73,2021,São Paulo,355700
VOTUPORANGA,São José do Rio Preto,0.77,5.55,2021,São Paulo,355710
ZACARIAS,São José do Rio Preto,0.0,9.09,2021,São Paulo,355715
ABATIA,Norte Pioneiro Paranaense,0.0,0.0,2021,Paraná,410010
ADRIANOPOLIS,Metropolitana de Curitiba,4.01,11.68,2021,Paraná,410020
AGUDOS DO SUL,Metropolitana de Curitiba,2.47,9.19,2021,Paraná,410030
ALMIRANTE TAMANDARE,Metropolitana de Curitiba,1.8,4.19,2021,Paraná,410040
ALTAMIRA DO PARANA,Centro Ocidental Paranaense,4.35,9.57,2021,Paraná,410045
ALTO PARAISO,Noroeste Paranaense,1.25,6.25,2021,Paraná,412862
ALTO PARANA,Noroeste Paranaense,5.63,12.68,2021,Paraná,410060
ALTO PIQUIRI,Noroeste Paranaense,1.23,7.36,2021,Paraná,410070
ALTONIA,Noroeste Paranaense,3.82,12.21,2021,Paraná,410050
ALVORADA DO SUL,Norte Central Paranaense,5.8,10.14,2021,Paraná,410080
AMAPORA,Noroeste Paranaense,5.22,14.93,2021,Paraná,410090
AMPERE,Sudoeste Paranaense,1.47,3.07,2021,Paraná,410100
ANAHY,Oeste Paranaense,3.43,7.43,2021,Paraná,410105
ANDIRA,Norte Pioneiro Paranaense,7.69,7.18,2021,Paraná,410110
ANGULO,Norte Central Paranaense,1.14,14.77,2021,Paraná,410115
ANTONINA,Metropolitana de Curitiba,1.57,6.11,2021,Paraná,410120
ANTONIO OLINTO,Sudeste Paranaense,0.59,5.03,2021,Paraná,410130
APUCARANA,Norte Central Paranaense,4.13,9.88,2021,Paraná,410140
ARAPONGAS,Norte Central Paranaense,2.57,6.94,2021,Paraná,410150
ARAPOTI,Centro Oriental Paranaense,0.87,4.87,2021,Paraná,410160
ARAPUA,Norte Central Paranaense,5.56,21.11,2021,Paraná,410165
ARARUNA,Centro Ocidental Paranaense,8.86,13.29,2021,Paraná,410170
ARAUCARIA,Metropolitana de Curitiba,1.45,5.57,2021,Paraná,410180
ARIRANHA DO IVAI,Norte Central Paranaense,6.25,4.17,2021,Paraná,410185
ASSAI,Norte Pioneiro Paranaense,0.51,8.59,2021,Paraná,410190
ASSIS CHATEAUBRIAND,Oeste Paranaense,1.13,5.3,2021,Paraná,410200
ASTORGA,Norte Central Paranaense,1.12,4.29,2021,Paraná,410210
ATALAIA,Norte Central Paranaense,0.63,11.88,2021,Paraná,410220
BALSA NOVA,Metropolitana de Curitiba,0.35,3.72,2021,Paraná,410230
BANDEIRANTES,Norte Pioneiro Paranaense,1.43,4.76,2021,Paraná,410240
BARBOSA FERRAZ,Centro Ocidental Paranaense,2.28,5.21,2021,Paraná,410250
BARRA DO JACARE,Norte Pioneiro Paranaense,2.94,1.47,2021,Paraná,410270
BARRACAO,Sudoeste Paranaense,2.07,5.8,2021,Paraná,410260
BELA VISTA DA CAROBA,Sudoeste Paranaense,1.6,10.4,2021,Paraná,410275
BELA VISTA DO PARAISO,Norte Central Paranaense,0.99,4.97,2021,Paraná,410280
BITURUNA,Sudeste Paranaense,1.73,4.43,2021,Paraná,410290
BOA ESPERANCA,Centro Ocidental Paranaense,6.06,1.52,2021,Paraná,410300
BOA ESPERANCA DO IGUACU,Sudoeste Paranaense,8.51,2.13,2021,Paraná,410302
BOA VENTURA DE SAO ROQUE,Centro-Sul Paranaense,4.46,2.68,2021,Paraná,410304
BOA VISTA DA APARECIDA,Oeste Paranaense,0.63,2.83,2021,Paraná,410305
BOCAIUVA DO SUL,Metropolitana de Curitiba,1.21,4.45,2021,Paraná,410310
BOM JESUS DO SUL,Sudoeste Paranaense,0.53,5.29,2021,Paraná,410315
BOM SUCESSO,Norte Central Paranaense,8.49,3.77,2021,Paraná,410320
BOM SUCESSO DO SUL,Sudoeste Paranaense,0.92,5.05,2021,Paraná,410322
BORRAZOPOLIS,Norte Central Paranaense,2.37,5.69,2021,Paraná,410330
BRAGANEY,Oeste Paranaense,1.96,4.9,2021,Paraná,410335
BRASILANDIA DO SUL,Noroeste Paranaense,4.27,3.66,2021,Paraná,410337
CAFEARA,Norte Central Paranaense,0.76,6.82,2021,Paraná,410340
CAFELANDIA,Oeste Paranaense,1.52,6.89,2021,Paraná,410345
CAFEZAL DO SUL,Noroeste Paranaense,1.28,7.69,2021,Paraná,410347
CALIFORNIA,Norte Central Paranaense,1.1,6.25,2021,Paraná,410350
CAMBARA,Norte Pioneiro Paranaense,0.78,7.25,2021,Paraná,410360
CAMBE,Norte Central Paranaense,2.69,8.86,2021,Paraná,410370
CAMBIRA,Norte Central Paranaense,2.22,6.37,2021,Paraná,410380
CAMPINA DA LAGOA,Centro Ocidental Paranaense,2.72,6.61,2021,Paraná,410390
CAMPINA DO SIMAO,Centro-Sul Paranaense,1.69,27.68,2021,Paraná,410395
CAMPINA GRANDE DO SUL,Metropolitana de Curitiba,2.55,7.36,2021,Paraná,410400
CAMPO BONITO,Oeste Paranaense,0.69,6.25,2021,Paraná,410405
CAMPO DO TENENTE,Metropolitana de Curitiba,0.88,9.25,2021,Paraná,410410
CAMPO LARGO,Metropolitana de Curitiba,1.38,3.55,2021,Paraná,410420
CAMPO MAGRO,Metropolitana de Curitiba,1.74,6.22,2021,Paraná,410425
CAMPO MOURAO,Centro Ocidental Paranaense,1.28,2.92,2021,Paraná,410430
CANDIDO DE ABREU,Norte Central Paranaense,2.62,9.08,2021,Paraná,410440
CANDOI,Centro-Sul Paranaense,2.37,9.34,2021,Paraná,410442
CANTAGALO,Centro-Sul Paranaense,0.95,32.18,2021,Paraná,410445
CAPANEMA,Sudoeste Paranaense,0.92,6.46,2021,Paraná,410450
CAPITAO LEONIDAS MARQUES,Oeste Paranaense,0.16,2.44,2021,Paraná,410460
CARAMBEI,Centro Oriental Paranaense,0.72,2.75,2021,Paraná,410465
CARLOPOLIS,Norte Pioneiro Paranaense,0.0,1.02,2021,Paraná,410470
CASCAVEL,Oeste Paranaense,1.74,5.32,2021,Paraná,410480
CASTRO,Centro Oriental Paranaense,1.56,5.44,2021,Paraná,410490
CATANDUVAS,Oeste Paranaense,1.94,13.57,2021,Paraná,410500
CENTENARIO DO SUL,Norte Central Paranaense,1.47,6.47,2021,Paraná,410510
CERRO AZUL,Metropolitana de Curitiba,1.66,7.13,2021,Paraná,410520
CEU AZUL,Oeste Paranaense,1.35,6.73,2021,Paraná,410530
CHOPINZINHO,Sudoeste Paranaense,2.47,3.61,2021,Paraná,410540
CIANORTE,Noroeste Paranaense,0.79,3.68,2021,Paraná,410550
CIDADE GAUCHA,Noroeste Paranaense,1.11,7.78,2021,Paraná,410560
CLEVELANDIA,Centro-Sul Paranaense,1.2,5.49,2021,Paraná,410570
COLOMBO,Metropolitana de Curitiba,1.44,5.24,2021,Paraná,410580
COLORADO,Norte Central Paranaense,5.85,18.27,2021,Paraná,410590
CONGONHINHAS,Norte Pioneiro Paranaense,0.0,4.35,2021,Paraná,410600
CONSELHEIRO MAIRINCK,Norte Pioneiro Paranaense,0.0,6.9,2021,Paraná,410610
CONTENDA,Metropolitana de Curitiba,1.38,5.88,2021,Paraná,410620
CORBELIA,Oeste Paranaense,0.63,5.26,2021,Paraná,410630
CORNELIO PROCOPIO,Norte Pioneiro Paranaense,1.18,8.24,2021,Paraná,410640
CORONEL DOMINGOS SOARES,Centro-Sul Paranaense,2.99,4.49,2021,Paraná,410645
CORONEL VIVIDA,Sudoeste Paranaense,3.32,7.75,2021,Paraná,410650
CORUMBATAI DO SUL,Centro Ocidental Paranaense,2.78,9.26,2021,Paraná,410655
CRUZ MACHADO,Sudeste Paranaense,2.23,4.11,2021,Paraná,410680
CRUZEIRO DO IGUACU,Sudoeste Paranaense,0.89,2.68,2021,Paraná,410657
CRUZEIRO DO OESTE,Noroeste Paranaense,1.12,5.12,2021,Paraná,410660
CRUZEIRO DO SUL,Noroeste Paranaense,2.22,22.22,2021,Paraná,410670
CRUZMALTINA,Norte Central Paranaense,5.08,11.86,2021,Paraná,410685
CURITIBA,Metropolitana de Curitiba,1.97,35.41,2021,Paraná,410690
CURIUVA,Norte Pioneiro Paranaense,5.26,16.49,2021,Paraná,410700
DIAMANTE D'OESTE,Oeste Paranaense,1.63,10.1,2021,Paraná,410715
DIAMANTE DO NORTE,Noroeste Paranaense,4.92,14.75,2021,Paraná,410710
DIAMANTE DO SUL,Oeste Paranaense,3.81,9.52,2021,Paraná,410712
DOIS VIZINHOS,Sudoeste Paranaense,1.87,5.47,2021,Paraná,410720
DOURADINA,Noroeste Paranaense,1.45,5.31,2021,Paraná,410725
DOUTOR CAMARGO,Norte Central Paranaense,4.21,8.42,2021,Paraná,410730
DOUTOR ULYSSES,Metropolitana de Curitiba,2.51,5.64,2021,Paraná,412863
ENEAS MARQUES,Sudoeste Paranaense,1.14,5.68,2021,Paraná,410740
ENGENHEIRO BELTRAO,Centro Ocidental Paranaense,6.41,9.62,2021,Paraná,410750
ENTRE RIOS DO OESTE,Oeste Paranaense,2.46,0.82,2021,Paraná,410753
ESPERANCA NOVA,Noroeste Paranaense,0.0,9.72,2021,Paraná,410752
ESPIGAO ALTO DO IGUACU,Centro-Sul Paranaense,2.78,5.56,2021,Paraná,410754
FAROL,Centro Ocidental Paranaense,3.77,5.66,2021,Paraná,410755
FAXINAL,Norte Central Paranaense,2.94,44.85,2021,Paraná,410760
FAZENDA RIO GRANDE,Metropolitana de Curitiba,3.56,8.32,2021,Paraná,410765
FENIX,Centro Ocidental Paranaense,8.06,8.06,2021,Paraná,410770
FERNANDES PINHEIRO,Sudeste Paranaense,4.18,10.27,2021,Paraná,410773
FIGUEIRA,Norte Pioneiro Paranaense,5.62,14.61,2021,Paraná,410775
FLOR DA SERRA DO SUL,Sudoeste Paranaense,8.59,2.34,2021,Paraná,410785
FLORAI,Norte Central Paranaense,1.6,3.2,2021,Paraná,410780
FLORESTA,Norte Central Paranaense,7.84,7.84,2021,Paraná,410790
FLORESTOPOLIS,Norte Central Paranaense,1.29,5.14,2021,Paraná,410800
FLORIDA,Norte Central Paranaense,0.61,10.3,2021,Paraná,410810
FORMOSA DO OESTE,Oeste Paranaense,0.98,6.34,2021,Paraná,410820
FOZ DO IGUACU,Oeste Paranaense,2.29,5.51,2021,Paraná,410830
FOZ DO JORDAO,Centro-Sul Paranaense,1.18,7.06,2021,Paraná,410845
FRANCISCO ALVES,Noroeste Paranaense,4.0,8.0,2021,Paraná,410832
FRANCISCO BELTRAO,Sudoeste Paranaense,1.02,2.86,2021,Paraná,410840
GENERAL CARNEIRO,Sudeste Paranaense,0.76,4.35,2021,Paraná,410850
GODOY MOREIRA,Norte Central Paranaense,3.91,7.03,2021,Paraná,410855
GOIOERE,Centro Ocidental Paranaense,2.16,7.89,2021,Paraná,410860
GOIOXIM,Centro-Sul Paranaense,2.91,16.5,2021,Paraná,410865
GRANDES RIOS,Norte Central Paranaense,2.42,8.48,2021,Paraná,410870
GUAIRA,Oeste Paranaense,1.1,10.68,2021,Paraná,410880
GUAIRACA,Noroeste Paranaense,4.39,11.4,2021,Paraná,410890
GUAMIRANGA,Sudeste Paranaense,0.0,5.2,2021,Paraná,410895
GUAPIRAMA,Norte Pioneiro Paranaense,1.89,14.47,2021,Paraná,410900
GUAPOREMA,Noroeste Paranaense,1.56,7.81,2021,Paraná,410910
GUARACI,Norte Central Paranaense,0.0,10.0,2021,Paraná,410920
GUARANIACU,Oeste Paranaense,1.31,6.01,2021,Paraná,410930
GUARAPUAVA,Centro-Sul Paranaense,1.95,3.68,2021,Paraná,410940
GUARAQUECABA,Metropolitana de Curitiba,2.84,7.11,2021,Paraná,410950
GUARATUBA,Metropolitana de Curitiba,0.0,7.84,2021,Paraná,410960
HONORIO SERPA,Centro-Sul Paranaense,5.71,5.71,2021,Paraná,410965
IBAITI,Norte Pioneiro Paranaense,1.21,3.63,2021,Paraná,410970
IBEMA,Oeste Paranaense,0.0,0.0,2021,Paraná,410975
IBIPORA,Norte Central Paranaense,4.18,7.2,2021,Paraná,410980
ICARAIMA,Noroeste Paranaense,2.03,17.07,2021,Paraná,410990
IGUARACU,Norte Central Paranaense,1.39,5.09,2021,Paraná,411000
IGUATU,Oeste Paranaense,1.08,7.53,2021,Paraná,411005
IMBAU,Centro Oriental Paranaense,1.43,1.43,2021,Paraná,411007
IMBITUVA,Sudeste Paranaense,1.51,7.25,2021,Paraná,411010
INACIO MARTINS,Centro-Sul Paranaense,1.89,4.17,2021,Paraná,411020
INAJA,Noroeste Paranaense,1.06,2.13,2021,Paraná,411030
INDIANOPOLIS,Noroeste Paranaense,0.0,6.35,2021,Paraná,411040
IPIRANGA,Sudeste Paranaense,1.69,4.79,2021,Paraná,411050
IPORA,Noroeste Paranaense,5.95,7.74,2021,Paraná,411060
IRACEMA DO OESTE,Oeste Paranaense,1.32,10.53,2021,Paraná,411065
IRATI,Sudeste Paranaense,0.48,4.75,2021,Paraná,411070
IRETAMA,Centro Ocidental Paranaense,1.08,5.76,2021,Paraná,411080
ITAGUAJE,Norte Central Paranaense,0.0,8.57,2021,Paraná,411090
ITAIPULANDIA,Oeste Paranaense,0.94,2.96,2021,Paraná,411095
ITAMBARACA,Norte Pioneiro Paranaense,0.0,10.17,2021,Paraná,411100
ITAMBE,Norte Central Paranaense,0.0,0.0,2021,Paraná,411110
ITAPEJARA D'OESTE,Sudoeste Paranaense,3.23,6.74,2021,Paraná,411120
ITAPERUCU,Metropolitana de Curitiba,3.16,6.12,2021,Paraná,411125
ITAUNA DO SUL,Noroeste Paranaense,3.25,7.14,2021,Paraná,411130
IVAI,Sudeste Paranaense,1.24,4.26,2021,Paraná,411140
IVAIPORA,Norte Central Paranaense,3.17,3.41,2021,Paraná,411150
IVATE,Noroeste Paranaense,4.35,13.04,2021,Paraná,411155
IVATUBA,Norte Central Paranaense,1.69,13.56,2021,Paraná,411160
JABOTI,Norte Pioneiro Paranaense,0.0,0.0,2021,Paraná,411170
JACAREZINHO,Norte Pioneiro Paranaense,2.08,10.03,2021,Paraná,411180
JAGUAPITA,Norte Central Paranaense,0.49,2.93,2021,Paraná,411190
JAGUARIAIVA,Centro Oriental Paranaense,0.78,4.44,2021,Paraná,411200
JANDAIA DO SUL,Norte Central Paranaense,2.24,5.6,2021,Paraná,411210
JANIOPOLIS,Centro Ocidental Paranaense,2.08,11.46,2021,Paraná,411220
JAPIRA,Norte Pioneiro Paranaense,1.5,10.5,2021,Paraná,411230
JAPURA,Noroeste Paranaense,2.12,8.47,2021,Paraná,411240
JARDIM ALEGRE,Norte Central Paranaense,2.29,3.82,2021,Paraná,411250
JARDIM OLINDA,Noroeste Paranaense,0.0,50.0,2021,Paraná,411260
JATAIZINHO,Norte Pioneiro Paranaense,7.14,6.35,2021,Paraná,411270
JESUITAS,Oeste Paranaense,1.42,8.29,2021,Paraná,411275
JOAQUIM TAVORA,Norte Pioneiro Paranaense,1.15,12.16,2021,Paraná,411280
JUNDIAI DO SUL,Norte Pioneiro Paranaense,6.82,7.95,2021,Paraná,411290
JURANDA,Centro Ocidental Paranaense,1.75,3.51,2021,Paraná,411295
JUSSARA,Noroeste Paranaense,0.0,25.0,2021,Paraná,411300
KALORE,Norte Central Paranaense,7.61,18.48,2021,Paraná,411310
LAPA,Metropolitana de Curitiba,1.94,7.28,2021,Paraná,411320
LARANJAL,Centro-Sul Paranaense,1.42,7.37,2021,Paraná,411325
LARANJEIRAS DO SUL,Centro-Sul Paranaense,0.34,4.65,2021,Paraná,411330
LEOPOLIS,Norte Pioneiro Paranaense,0.93,2.78,2021,Paraná,411340
LIDIANOPOLIS,Norte Central Paranaense,8.33,8.33,2021,Paraná,411342
LINDOESTE,Oeste Paranaense,0.44,4.37,2021,Paraná,411345
LOANDA,Noroeste Paranaense,1.12,5.15,2021,Paraná,411350
LOBATO,Norte Central Paranaense,0.54,7.07,2021,Paraná,411360
LONDRINA,Norte Central Paranaense,2.13,5.33,2021,Paraná,411370
LUIZIANA,Centro Ocidental Paranaense,0.0,5.6,2021,Paraná,411373
LUNARDELLI,Norte Central Paranaense,1.65,7.14,2021,Paraná,411375
LUPIONOPOLIS,Norte Central Paranaense,1.67,7.22,2021,Paraná,411380
MALLET,Sudeste Paranaense,0.98,4.26,2021,Paraná,411390
MAMBORE,Centro Ocidental Paranaense,0.71,6.77,2021,Paraná,411400
MANDAGUACU,Norte Central Paranaense,1.53,7.18,2021,Paraná,411410
MANDAGUARI,Norte Central Paranaense,1.83,7.33,2021,Paraná,411420
MANDIRITUBA,Metropolitana de Curitiba,0.89,24.93,2021,Paraná,411430
MANFRINOPOLIS,Sudoeste Paranaense,14.55,9.09,2021,Paraná,411435
MANGUEIRINHA,Centro-Sul Paranaense,1.79,5.48,2021,Paraná,411440
MANOEL RIBAS,Norte Central Paranaense,2.4,6.0,2021,Paraná,411450
MARECHAL CANDIDO RONDON,Oeste Paranaense,2.38,4.1,2021,Paraná,411460
MARIA HELENA,Noroeste Paranaense,0.75,11.94,2021,Paraná,411470
MARIALVA,Norte Central Paranaense,1.08,4.31,2021,Paraná,411480
MARILANDIA DO SUL,Norte Central Paranaense,3.33,8.89,2021,Paraná,411490
MARILENA,Noroeste Paranaense,2.9,5.28,2021,Paraná,411500
